SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
123099,2.0,34.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,22941.536809,22003.17903,1.0,153.0,Female,Other Hispanic,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123108,2.0,35.0,1.0,1.0,2.0,4.0,1.0,2.0,2.4,17677.455752,16638.878145,1.0,168.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123118,2.0,27.0,4.0,4.0,2.0,4.0,3.0,1.0,,11128.834098,10280.571118,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123120,2.0,43.0,4.0,4.0,2.0,4.0,2.0,1.0,2.48,5791.993151,5606.497589,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123151,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,1.34,32254.637089,32824.799629,1.0,157.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123165,2.0,34.0,3.0,3.0,2.0,5.0,1.0,1.0,,30081.208301,28896.996567,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123186,2.0,28.0,2.0,2.0,2.0,4.0,2.0,1.0,0.85,24771.872409,23516.303862,1.0,153.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123214,2.0,39.0,6.0,5.0,2.0,5.0,1.0,2.0,4.78,13821.385572,13077.194573,2.0,161.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
123222,2.0,33.0,4.0,4.0,2.0,4.0,3.0,1.0,2.4,8451.437141,7854.782777,1.0,171.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123224,2.0,40.0,6.0,5.0,2.0,5.0,1.0,2.0,,11192.035157,10835.893936,2.0,154.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
123237,2.0,40.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,207255.726784,179218.754333,2.0,153.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123252,2.0,37.0,7.0,5.0,2.0,4.0,3.0,1.0,1.25,24407.714242,23592.006929,1.0,158.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123257,2.0,38.0,3.0,3.0,2.0,5.0,2.0,2.0,3.14,30491.08166,29746.56251,2.0,168.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
123260,2.0,39.0,1.0,1.0,2.0,4.0,3.0,2.0,0.4,41296.879793,39477.409841,2.0,162.0,Female,Mexican American,Some college / AA,Never married,Not pregnant,Born in Mexico
123295,2.0,31.0,3.0,3.0,2.0,5.0,3.0,1.0,4.8,43352.861455,42080.741842,2.0,168.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123299,2.0,41.0,4.0,4.0,3.0,2.0,3.0,1.0,0.1,5971.981622,5246.868899,2.0,151.0,Female,Non-Hispanic Black,9-11th grade,Never married,Cannot determine,Born in 50 US states or DC
123316,2.0,38.0,3.0,3.0,2.0,4.0,3.0,1.0,1.27,43803.114105,41418.864153,1.0,161.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123322,2.0,39.0,6.0,5.0,2.0,5.0,1.0,1.0,2.89,10006.742589,9455.796102,2.0,166.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123338,2.0,37.0,3.0,3.0,2.0,2.0,1.0,1.0,2.6,30877.588253,28016.822261,1.0,152.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123342,2.0,35.0,3.0,3.0,2.0,5.0,1.0,1.0,1.11,37128.951792,37085.693818,1.0,164.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123349,2.0,38.0,4.0,4.0,2.0,3.0,2.0,1.0,1.54,21934.928983,21023.730673,1.0,152.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123354,2.0,34.0,4.0,4.0,2.0,3.0,3.0,1.0,,13970.564921,12882.97932,2.0,171.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
123363,2.0,34.0,1.0,1.0,2.0,3.0,1.0,2.0,,46949.135726,44190.596384,1.0,159.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
123364,2.0,42.0,1.0,1.0,2.0,4.0,1.0,1.0,,16889.301298,16130.84884,2.0,152.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123373,2.0,42.0,3.0,3.0,2.0,5.0,1.0,1.0,1.72,16927.766949,15230.214028,2.0,151.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123386,2.0,25.0,4.0,4.0,2.0,5.0,3.0,1.0,5.0,30867.763939,28335.403134,1.0,151.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123391,2.0,40.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,18622.510859,18747.089052,2.0,152.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123411,2.0,39.0,4.0,4.0,2.0,5.0,1.0,1.0,3.5,4660.161749,4571.813576,1.0,150.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123413,2.0,37.0,6.0,5.0,2.0,1.0,3.0,2.0,0.83,6285.702399,6238.426198,2.0,168.0,Female,Non-Hispanic Asian,Less than 9th grade,Never married,Not pregnant,Born in Mexico
123423,2.0,36.0,6.0,5.0,2.0,1.0,1.0,2.0,1.17,4332.320196,4310.905226,2.0,168.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
123426,2.0,26.0,3.0,3.0,2.0,4.0,1.0,1.0,,22363.422293,21635.060961,1.0,167.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123433,2.0,31.0,3.0,3.0,2.0,4.0,1.0,1.0,2.32,27303.903786,26666.788234,2.0,151.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123435,2.0,35.0,2.0,2.0,2.0,4.0,3.0,1.0,1.57,15109.984959,14431.312575,2.0,155.0,Female,Other Hispanic,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123437,2.0,31.0,4.0,4.0,3.0,4.0,3.0,1.0,1.39,5.397605346934028e-79,5627.409222,3.0,156.0,Female,Non-Hispanic Black,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
123440,2.0,39.0,7.0,5.0,2.0,3.0,1.0,1.0,2.18,32270.005527,31082.032499,2.0,152.0,Female,Other/Multiracial,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123446,2.0,37.0,1.0,1.0,2.0,4.0,1.0,1.0,2.46,5250.700284,4830.676174,2.0,161.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123447,2.0,28.0,1.0,1.0,2.0,5.0,1.0,1.0,4.34,51965.564181,49075.150123,2.0,165.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123460,2.0,41.0,4.0,4.0,2.0,4.0,1.0,2.0,1.24,8394.323128,7690.291785,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123475,2.0,26.0,4.0,4.0,2.0,4.0,3.0,1.0,2.33,15975.761512,14733.922363,1.0,160.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123478,2.0,38.0,3.0,3.0,2.0,5.0,1.0,1.0,4.35,30819.90547,28963.040566,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123493,2.0,32.0,4.0,4.0,2.0,5.0,3.0,1.0,2.11,11406.403546,11383.494555,2.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123494,2.0,44.0,2.0,2.0,2.0,4.0,2.0,1.0,4.22,16906.234609,17548.072948,2.0,159.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123503,2.0,25.0,6.0,5.0,2.0,5.0,3.0,1.0,3.82,17400.078475,16165.769075,1.0,162.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123507,2.0,28.0,6.0,5.0,2.0,5.0,3.0,2.0,,14740.208377,14011.44658,2.0,154.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
123510,2.0,26.0,3.0,3.0,2.0,5.0,3.0,1.0,1.72,53880.985415,51473.609764,2.0,163.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123511,2.0,35.0,3.0,3.0,2.0,5.0,3.0,1.0,4.44,38589.184871,37456.847644,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123512,2.0,34.0,2.0,2.0,3.0,4.0,2.0,1.0,,26416.474336,24865.645583,1.0,159.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,Cannot determine,Born in 50 US states or DC
123513,2.0,28.0,3.0,3.0,2.0,2.0,3.0,1.0,0.31,41382.268625,34639.733753,1.0,158.0,Female,Non-Hispanic White,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
123514,2.0,41.0,1.0,1.0,2.0,3.0,1.0,2.0,,24257.057204,21919.248399,1.0,156.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
123519,2.0,44.0,7.0,5.0,2.0,4.0,2.0,1.0,3.49,85103.995096,81675.610835,2.0,166.0,Female,Other/Multiracial,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123534,2.0,25.0,7.0,5.0,2.0,5.0,3.0,1.0,,17857.229099,16396.780949,3.0,156.0,Female,Other/Multiracial,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123537,2.0,45.0,3.0,3.0,,4.0,3.0,1.0,2.43,119940.316154,113583.670097,1.0,163.0,Female,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
123545,2.0,42.0,4.0,4.0,2.0,3.0,1.0,1.0,0.88,11595.845081,11111.972663,1.0,152.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123546,2.0,32.0,4.0,4.0,2.0,2.0,3.0,1.0,1.18,5689.81554,5422.082806,1.0,167.0,Female,Non-Hispanic Black,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
123554,2.0,42.0,6.0,5.0,2.0,4.0,1.0,2.0,1.38,18673.905444,16451.797367,1.0,160.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123562,2.0,43.0,3.0,3.0,2.0,3.0,1.0,1.0,0.95,76298.982259,70288.241269,2.0,157.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123564,2.0,33.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,180322.275209,171471.265868,2.0,153.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123566,2.0,37.0,1.0,1.0,2.0,2.0,1.0,2.0,0.87,24666.296486,22742.696542,1.0,151.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
123587,2.0,43.0,3.0,3.0,2.0,1.0,3.0,1.0,0.71,24204.849447,21462.999426,2.0,159.0,Female,Non-Hispanic White,Less than 9th grade,Never married,Not pregnant,Born in 50 US states or DC
123604,2.0,42.0,3.0,3.0,2.0,4.0,1.0,1.0,1.08,26193.319414,26137.814573,1.0,165.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123606,2.0,31.0,7.0,5.0,2.0,3.0,3.0,1.0,0.28,8111.650093,7811.267596,1.0,167.0,Female,Other/Multiracial,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
123610,2.0,39.0,4.0,4.0,2.0,4.0,3.0,1.0,2.43,14573.339607,14053.427247,2.0,166.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123628,2.0,40.0,6.0,5.0,2.0,4.0,1.0,2.0,1.79,13058.683938,12278.999099,1.0,162.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123636,2.0,32.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,24070.186938,22128.499157,2.0,164.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123678,2.0,42.0,3.0,3.0,2.0,3.0,1.0,1.0,3.11,38612.736063,34847.649295,2.0,156.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123680,2.0,30.0,3.0,3.0,2.0,5.0,3.0,1.0,5.0,81748.910657,78526.962867,2.0,169.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123683,2.0,30.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,5.397605346934028e-79,53313.164625,2.0,152.0,Female,Non-Hispanic White,College graduate or above,Never married,Cannot determine,Born in 50 US states or DC
123692,2.0,33.0,6.0,5.0,2.0,1.0,1.0,2.0,1.41,4332.320196,4310.905226,2.0,168.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
123704,2.0,44.0,6.0,5.0,2.0,4.0,1.0,2.0,1.96,15656.132342,14109.883828,1.0,165.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123706,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,3.98,39900.560679,38976.297896,2.0,168.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123726,2.0,41.0,4.0,4.0,2.0,4.0,3.0,1.0,3.28,12237.254051,10884.967711,2.0,153.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123746,2.0,33.0,7.0,5.0,2.0,4.0,3.0,1.0,,84709.802779,81948.395434,1.0,151.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123761,2.0,27.0,3.0,3.0,2.0,4.0,3.0,1.0,3.04,73319.962358,71851.779425,2.0,158.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123766,2.0,35.0,4.0,4.0,2.0,4.0,3.0,1.0,0.92,7317.060699,6971.945688,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123769,2.0,41.0,4.0,4.0,2.0,4.0,2.0,1.0,1.64,12137.357618,11627.162193,2.0,165.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123773,2.0,26.0,4.0,4.0,2.0,3.0,1.0,1.0,1.62,19916.082073,18355.764232,2.0,170.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123781,2.0,25.0,4.0,4.0,2.0,3.0,3.0,1.0,2.77,25151.077274,23181.725436,2.0,170.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
123786,2.0,34.0,4.0,4.0,3.0,4.0,2.0,1.0,,5.397605346934028e-79,9372.839475,2.0,163.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Cannot determine,Born in 50 US states or DC
123796,2.0,28.0,4.0,4.0,2.0,5.0,1.0,1.0,1.18,25455.016592,23365.603745,1.0,156.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123800,2.0,45.0,1.0,1.0,,1.0,1.0,2.0,0.92,11643.155085,11981.046569,1.0,152.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
123803,2.0,45.0,6.0,5.0,,5.0,1.0,2.0,5.0,9293.855036,8283.079755,2.0,152.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
123833,2.0,34.0,3.0,3.0,2.0,4.0,1.0,1.0,3.56,62100.053314,60024.665709,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123847,2.0,29.0,4.0,4.0,2.0,4.0,1.0,1.0,2.89,6480.489961,6111.463553,1.0,167.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123881,2.0,38.0,3.0,3.0,2.0,2.0,1.0,2.0,0.35,40018.987587,35616.459135,1.0,166.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
123902,2.0,34.0,7.0,5.0,2.0,4.0,1.0,1.0,0.98,50705.806155,50012.197538,2.0,157.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123915,2.0,27.0,6.0,5.0,2.0,3.0,1.0,2.0,2.28,17043.553839,16602.421208,1.0,171.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
123956,2.0,32.0,3.0,3.0,2.0,4.0,1.0,1.0,1.28,18240.824335,17974.113775,1.0,150.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123959,2.0,27.0,1.0,1.0,2.0,4.0,1.0,2.0,0.89,15507.816414,14672.752239,1.0,168.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
123968,2.0,25.0,4.0,4.0,2.0,4.0,3.0,1.0,0.97,12893.751367,11644.120995,1.0,171.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123969,2.0,27.0,7.0,5.0,2.0,4.0,3.0,1.0,3.05,24474.91863,22735.87613,1.0,153.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
123979,2.0,42.0,4.0,4.0,3.0,3.0,2.0,1.0,4.62,5.397605346934028e-79,28727.526023,1.0,172.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,Cannot determine,Born in 50 US states or DC
123986,2.0,29.0,6.0,5.0,2.0,5.0,1.0,2.0,3.45,9692.248783,9212.623075,2.0,152.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
123998,2.0,32.0,4.0,4.0,2.0,2.0,1.0,2.0,,13688.753073,12757.079817,1.0,170.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
124008,2.0,39.0,2.0,2.0,2.0,1.0,2.0,2.0,,24167.410182,23178.911567,2.0,153.0,Female,Other Hispanic,Less than 9th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
124012,2.0,36.0,1.0,1.0,2.0,4.0,1.0,1.0,0.8,11033.641197,10579.009136,2.0,155.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
124024,2.0,45.0,4.0,4.0,,4.0,1.0,1.0,,24077.408212,22859.244546,2.0,157.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
124041,2.0,37.0,6.0,5.0,2.0,5.0,1.0,2.0,,23951.658308,22060.684238,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
124042,2.0,39.0,6.0,5.0,3.0,3.0,3.0,2.0,,5.397605346934028e-79,15527.044712,3.0,156.0,Female,Non-Hispanic Asian,High school / GED,Never married,Cannot determine,Born in Mexico
124044,2.0,44.0,1.0,1.0,2.0,1.0,3.0,2.0,0.41,20590.872641,20794.23774,1.0,172.0,Female,Mexican American,Less than 9th grade,Never married,Not pregnant,Born in Mexico
124050,2.0,45.0,4.0,4.0,,4.0,3.0,2.0,,5.397605346934028e-79,8660.446673,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,,Born in Mexico
124052,2.0,37.0,2.0,2.0,2.0,4.0,3.0,1.0,3.04,21469.281924,20207.92872,2.0,165.0,Female,Other Hispanic,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
124057,2.0,39.0,2.0,2.0,2.0,4.0,1.0,1.0,1.88,39840.435909,37292.895327,2.0,162.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
124060,2.0,33.0,6.0,5.0,2.0,5.0,1.0,2.0,4.78,18962.480313,17671.734305,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
124068,2.0,39.0,6.0,5.0,2.0,3.0,1.0,2.0,,20476.175994,19888.91292,1.0,164.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
124080,2.0,35.0,3.0,3.0,3.0,2.0,3.0,1.0,2.96,17751.367767,15430.006107,2.0,156.0,Female,Non-Hispanic White,9-11th grade,Never married,Cannot determine,Born in 50 US states or DC
124089,2.0,30.0,4.0,4.0,2.0,4.0,1.0,2.0,1.67,7014.000511,6512.98079,1.0,149.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
124092,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,,6389.015088,6041.254222,2.0,166.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
124094,2.0,40.0,6.0,5.0,2.0,5.0,1.0,2.0,0.58,22469.674641,19529.936513,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
124106,2.0,40.0,4.0,4.0,2.0,3.0,1.0,2.0,,16380.746092,14333.190112,2.0,171.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
